Trabajos,CantEnMaquina,Ticks,Resultado,Caso
234,109,0.086622,1992923716,Random+8
500,265,0.569541,-1386353280,Random+8
325,159,0.179235,-1762793619,Random+8
264,137,0.11854,705798056,Random+8
9,3,0.000175,902708221,Random+8
91,40,0.013155,535860554,Random+8
721,353,1.35465,-706689462,Random+8
155,70,0.036805,-1628762935,Random+8
248,128,0.096277,-892090973,Random+8
548,270,0.669892,-876135242,Random+8
196,94,0.060238,-1816952061,Random+8
971,508,2.85314,-1394192620,Random+8
712,347,1.30708,-1605069991,Random+8
996,507,3.09174,1108426139,Random+8
866,431,2.31065,956648767,Random+8
593,299,0.933574,-654335674,Random+8
862,411,2.27855,556139283,Random+8
841,458,2.19547,-1549607980,Random+8
806,387,1.76453,-767211011,Random+8
774,401,1.55625,320820025,Random+8
311,164,0.15639,1124368410,Random+8
689,346,1.16553,384240384,Random+8
839,413,1.9729,-1746368490,Random+8
302,160,0.152536,217389520,Random+8
626,321,0.937852,-1636900036,Random+8
648,303,0.985822,568957781,Random+8
432,230,0.351582,378380560,Random+8
152,71,0.036717,-1932277887,Random+8
795,386,1.6854,-1867753776,Random+8
470,246,0.442544,-110994841,Random+8
578,248,0.751151,-2147442464,Random+8
170,85,0.044365,-129067484,Random+8
356,192,0.217924,1346077583,Random+8
511,267,0.558888,-289821446,Random+8
228,112,0.081442,1389161378,Random+8
166,79,0.044087,-530374024,Random+8
481,235,0.458577,995767874,Random+8
526,260,0.573993,1209610264,Random+8
986,477,2.86256,106644984,Random+8
441,225,0.374115,1279658930,Random+8
803,405,1.86308,-1069159132,Random+8
557,278,0.856394,24228281,Random+8
799,417,1.88144,-1464404671,Random+8
493,248,0.562017,-2094145689,Random+8
783,378,1.90862,1218184329,Random+8
553,280,0.805954,-371883340,Random+8
271,127,0.170687,1404250990,Random+8
30,18,0.00209,-1285384869,Random+8
921,446,2.55982,-2118343989,Random+8
655,323,1.07561,1270338839,Random+8
936,469,2.8428,-622808107,Random+8
200,102,0.071964,-1415887736,Random+8
786,379,1.73755,1517868171,Random+8
801,391,1.83232,-1276819418,Random+8
622,319,1.01721,-2039613370,Random+8
276,145,0.126364,1908038673,Random+8
286,140,0.132149,-1378391436,Random+8
138,69,0.029539,954617906,Random+8
347,181,0.205159,443365108,Random+8
944,462,2.57032,186393788,Random+8
161,80,0.039136,-1032541055,Random+8
899,436,2.24249,-38167369,Random+8
943,457,2.55947,92974918,Random+8
146,72,0.032287,1760385637,Random+8
660,338,1.05074,1776728296,Random+8
562,280,0.703283,531964716,Random+8
636,325,0.943356,-637840596,Random+8
689,339,1.15339,389509654,Random+8
437,218,0.368763,879452941,Random+8
502,245,0.515689,-1192048858,Random+8
558,274,0.67642,128109056,Random+8
609,312,0.837948,951700338,Random+8
750,389,1.44642,-2080285265,Random+8
336,161,0.191896,-660650353,Random+8
936,469,2.54332,-610117861,Random+8
385,195,0.267538,-38319970,Random+8
779,377,1.58032,830618532,Random+8
626,316,0.905675,-1642592287,Random+8
161,73,0.041007,-1030833098,Random+8
362,172,0.220121,1954106028,Random+8
845,406,1.88892,-1149872097,Random+8
666,336,1.06391,-1917065878,Random+8
439,236,0.360084,1073516561,Random+8
302,154,0.149179,218873314,Random+8
800,382,1.62504,-1362862594,Random+8
430,206,0.343848,173090192,Random+8
428,220,0.34037,-25612171,Random+8
862,393,1.97859,553364884,Random+8
591,300,0.780508,-856304294,Random+8
28,12,0.001804,-1487849991,Random+8
213,104,0.069965,-115874295,Random+8
790,416,1.61533,1926439683,Random+8
481,230,0.45371,1002973061,Random+8
871,423,2.04849,1462528313,Random+8
872,422,2.0401,1559655477,Random+8
538,278,0.606937,-1880664885,Random+8
795,377,1.60091,-1868915045,Random+8
994,517,2.82469,912089807,Random+8
758,382,1.4442,-1281761289,Random+8
421,213,0.33244,-729196927,Random+8
484,226,0.461054,1299210420,Random+8
459,230,0.409946,-1209782788,Random+8
171,88,0.045407,-29434763,Random+8
117,52,0.022487,-1152797972,Random+8
329,164,0.182809,-1368713664,Random+8
875,434,2.0817,1862843432,Random+8
976,511,2.75518,-896058175,Random+8
19,11,0.000656,1906444346,Random+8
546,265,0.653948,-1078215256,Random+8
106,55,0.021659,2042311858,Random+8
303,163,0.15325,325024631,Random+8
567,290,0.710002,1035845144,Random+8
533,265,0.603831,1913226838,Random+8
953,487,2.60851,1091865406,Random+8
475,235,0.444422,386395824,Random+8
420,219,0.331174,-819742317,Random+8
609,301,0.837035,957010914,Random+8
453,224,0.386278,-1812341070,Random+8
544,274,0.630596,-1281743059,Random+8
936,464,2.41752,-610625199,Random+8
85,42,0.015479,-65263638,Random+8
266,137,0.110861,903278767,Random+8
99,50,0.014877,1340095078,Random+8
972,492,2.75261,-1303532958,Random+8
905,474,2.43561,569344418,Random+8
671,339,1.05871,-1418313990,Random+8
165,80,0.041015,-632882613,Random+8
698,364,1.16285,1301281690,Random+8
151,75,0.034544,-2035226444,Random+8
853,438,1.95786,-354591405,Random+8
80,36,0.013195,-570346467,Random+8
930,487,2.473,-1220706313,Random+8
485,248,0.477989,1393893387,Random+8
388,197,0.266156,255223466,Random+8
600,318,0.7992,49014624,Random+8
859,434,2.0516,250969099,Random+8
424,220,0.333523,-422169888,Random+8
305,151,0.153106,522437877,Random+8
64,37,0.006068,2128443120,Random+8
600,300,0.824119,50602335,Random+8
108,59,0.020695,-2053375934,Random+8
426,225,0.335614,-222106662,Random+8
588,290,0.851416,-1153114885,Random+8
756,336,1.48565,-1491707473,Random+8
306,169,0.153957,620292191,Random+8
146,73,0.035918,1758923309,Random+8
270,132,0.118032,1303301144,Random+8
229,118,0.082837,1492550628,Random+8
300,158,0.151081,23890021,Random+8
569,291,0.770988,1226926439,Random+8
460,234,0.416308,-1111179767,Random+8
545,290,0.64487,-1169366502,Random+8
188,98,0.05404,1673450496,Random+8
805,386,1.71209,-877226692,Random+8
382,182,0.25695,-340232326,Random+8
915,454,2.3582,1578557167,Random+8
418,217,0.322473,-1022906970,Random+8
193,102,0.058403,-2113297409,Random+8
82,47,0.010461,-367402445,Random+8
315,166,0.165272,1531443978,Random+8
260,128,0.106563,310959956,Random+8
990,494,2.92992,521484567,Random+8
697,349,1.20102,1188412856,Random+8
247,128,0.096924,-993107426,Random+8
897,452,2.31726,-230890640,Random+8
132,65,0.027583,353607996,Random+8
333,160,0.193742,-962607379,Random+8
346,164,0.211135,345206841,Random+8
944,483,2.78672,196539275,Random+8
937,480,2.6122,-495100697,Random+8
951,468,2.74278,893883767,Random+8
927,461,2.47682,-1520015098,Random+8
457,239,0.416597,-1410204537,Random+8
256,139,0.101244,-91258443,Random+8
416,197,0.319739,-1224383111,Random+8
413,215,0.319204,-1529643914,Random+8
60,27,0.006444,1721658028,Random+8
933,456,2.56162,-915632562,Random+8
291,132,0.137732,-887559452,Random+8
755,379,1.53235,-1584933543,Random+8
987,486,2.91516,198791448,Random+8
290,151,0.132821,-975280220,Random+8
419,214,0.326063,-932848473,Random+8
740,376,1.55567,1197663748,Random+8
708,343,1.41159,-2010043681,Random+8
836,442,2.24668,-2056027626,Random+8
16,8,0.000612,1604805005,Random+8
287,136,0.161422,-1281148961,Random+8
458,241,0.435973,-1307733032,Random+8
798,402,1.92124,-1575066772,Random+8
830,402,2.00115,1633234863,Random+8
145,78,0.033505,1655891408,Random+8
181,93,0.053004,974718160,Random+8
824,417,1.99585,1035469124,Random+8
669,352,1.15987,-1623734145,Random+8
100,49,0.017881,1440880071,Random+8
262,138,0.11028,505934979,Random+8
789,404,1.64313,1815220828,Random+8
799,397,1.64016,-1473987692,Random+8
307,307,0.127008,307,Peor
365,365,0.189886,365,Peor
380,380,0.204693,380,Peor
601,601,0.671566,601,Peor
456,456,0.330702,456,Peor
609,609,0.703302,609,Peor
953,953,2.21264,953,Peor
238,238,0.07533,238,Peor
208,208,0.056407,208,Peor
763,763,1.23075,763,Peor
216,216,0.060942,216,Peor
456,456,0.32758,456,Peor
176,176,0.04018,176,Peor
892,892,1.83197,892,Peor
989,989,2.34173,989,Peor
530,530,0.474758,530,Peor
232,232,0.070436,232,Peor
394,394,0.228545,394,Peor
437,437,0.290377,437,Peor
676,676,0.880638,676,Peor
708,708,0.998074,708,Peor
13,13,0.000263,13,Peor
562,562,0.555272,562,Peor
776,776,1.28155,776,Peor
434,434,0.286153,434,Peor
796,796,1.35948,796,Peor
880,880,1.74865,880,Peor
293,293,0.115049,293,Peor
207,207,0.05591,207,Peor
415,415,0.256492,415,Peor
266,266,0.093545,266,Peor
865,865,1.6688,865,Peor
779,779,1.31167,779,Peor
998,998,2.46924,998,Peor
465,465,0.343818,465,Peor
234,234,0.071589,234,Peor
958,958,2.17246,958,Peor
417,417,0.260576,417,Peor
823,823,1.48879,823,Peor
165,165,0.035048,165,Peor
532,532,0.480516,532,Peor
391,391,0.22015,391,Peor
972,972,2.27894,972,Peor
59,59,0.006009,59,Peor
634,634,0.782424,634,Peor
312,312,0.137866,312,Peor
588,588,0.64827,588,Peor
865,865,1.75893,865,Peor
705,705,1.05491,705,Peor
25,25,0.001199,25,Peor
892,892,1.8159,892,Peor
413,413,0.253437,413,Peor
389,389,0.218696,389,Peor
453,453,0.31754,453,Peor
188,188,0.045766,188,Peor
822,822,1.47934,822,Peor
601,601,0.670317,601,Peor
419,419,0.263826,419,Peor
114,114,0.016649,114,Peor
159,159,0.032533,159,Peor
833,833,1.53706,833,Peor
731,731,1.08717,731,Peor
24,24,0.000917,24,Peor
611,611,0.697983,611,Peor
80,80,0.008162,80,Peor
840,840,1.57467,840,Peor
196,196,0.051787,196,Peor
37,37,0.001825,37,Peor
609,609,0.679416,609,Peor
19,19,0.000721,19,Peor
553,553,0.528794,553,Peor
492,492,0.392031,492,Peor
761,761,1.2332,761,Peor
525,525,0.46728,525,Peor
550,550,0.526562,550,Peor
394,394,0.225934,394,Peor
836,836,1.57103,836,Peor
490,490,0.392065,490,Peor
610,610,0.687135,610,Peor
541,541,0.498683,541,Peor
866,866,1.71421,866,Peor
853,853,1.65722,853,Peor
305,305,0.126202,305,Peor
254,254,0.085127,254,Peor
658,658,0.836169,658,Peor
844,844,1.58147,844,Peor
427,427,0.273778,427,Peor
258,258,0.087551,258,Peor
263,263,0.091321,263,Peor
540,540,0.497772,540,Peor
416,416,0.258329,416,Peor
95,95,0.014156,95,Peor
622,622,0.713477,622,Peor
791,791,1.32976,791,Peor
58,58,0.005824,58,Peor
702,702,0.970909,702,Peor
983,983,2.3158,983,Peor
253,253,0.084177,253,Peor
90,90,0.010357,90,Peor
591,591,0.631572,591,Peor
623,623,0.726381,623,Peor
643,643,0.775111,643,Peor
434,434,0.284626,434,Peor
735,735,1.11801,735,Peor
167,167,0.039117,167,Peor
335,335,0.154715,335,Peor
128,128,0.021035,128,Peor
2,2,2.6e-05,2,Peor
824,824,1.47684,824,Peor
89,89,0.01019,89,Peor
894,894,1.8095,894,Peor
689,689,0.935977,689,Peor
942,942,2.1105,942,Peor
198,198,0.050909,198,Peor
294,294,0.115542,294,Peor
599,599,0.647066,599,Peor
42,42,0.002342,42,Peor
720,720,1.04844,720,Peor
208,208,0.056287,208,Peor
656,656,0.825361,656,Peor
611,611,0.687844,611,Peor
623,623,0.715812,623,Peor
750,750,1.14711,750,Peor
233,233,0.070925,233,Peor
766,766,1.22725,766,Peor
159,159,0.035852,159,Peor
286,286,0.109675,286,Peor
748,748,1.14761,748,Peor
764,764,1.21244,764,Peor
375,375,0.201522,375,Peor
690,690,0.942305,690,Peor
738,738,1.11745,738,Peor
17,17,0.00042,17,Peor
123,123,0.021855,123,Peor
473,473,0.354748,473,Peor
535,535,0.486276,535,Peor
457,457,0.326766,457,Peor
600,600,0.654022,600,Peor
537,537,0.494246,537,Peor
633,633,0.754888,633,Peor
41,41,0.00223,41,Peor
782,782,1.2805,782,Peor
673,673,0.882434,673,Peor
982,982,2.40418,982,Peor
980,980,2.40764,980,Peor
967,967,2.25942,967,Peor
932,932,2.0143,932,Peor
373,373,0.203419,373,Peor
686,686,0.969185,686,Peor
139,139,0.026696,139,Peor
28,28,0.001049,28,Peor
297,297,0.118195,297,Peor
113,113,0.016306,113,Peor
129,129,0.021207,129,Peor
881,881,1.75714,881,Peor
878,878,1.7652,878,Peor
640,640,0.776258,640,Peor
166,166,0.035387,166,Peor
625,625,0.726949,625,Peor
403,403,0.240303,403,Peor
892,892,1.84966,892,Peor
666,666,0.86054,666,Peor
140,140,0.025172,140,Peor
909,909,1.88953,909,Peor
788,788,1.33343,788,Peor
612,612,0.68373,612,Peor
443,443,0.298784,443,Peor
597,597,0.642218,597,Peor
564,564,0.55417,564,Peor
331,331,0.148132,331,Peor
229,229,0.068461,229,Peor
604,604,0.664129,604,Peor
113,113,0.016354,113,Peor
901,901,1.88531,901,Peor
937,937,2.0403,937,Peor
444,444,0.301576,444,Peor
219,219,0.062968,219,Peor
220,220,0.063344,220,Peor
816,816,1.45899,816,Peor
905,905,1.90617,905,Peor
710,710,1.01338,710,Peor
195,195,0.054985,195,Peor
553,553,0.54913,553,Peor
822,822,1.4958,822,Peor
323,323,0.140988,323,Peor
433,433,0.283826,433,Peor
52,52,0.004739,52,Peor
962,962,2.22827,962,Peor
950,950,2.1654,950,Peor
28,28,0.001069,28,Peor
716,716,1.02728,716,Peor
841,841,1.55162,841,Peor
694,694,0.961634,694,Peor
856,856,1.64513,856,Peor
101,101,0.01302,101,Peor
481,481,0.371197,481,Peor
819,819,1.45067,819,Peor
544,544,0.507939,544,Peor
77,77,0.010544,77,Peor
734,734,1.10266,734,Peor
226,226,0.066755,226,Peor
657,657,0.823309,657,Peor
689,689,0.929331,689,Peor
338,338,0.157294,338,Peor
910,910,1.91752,910,Peor
977,977,2.29334,977,Peor
781,781,1.27879,781,Peor
128,128,0.020918,128,Peor
196,196,0.049856,196,Peor
948,948,2.14346,948,Peor
32,32,0.001344,32,Peor
905,905,1.87101,905,Peor
142,142,0.025869,142,Peor
936,936,2.0635,936,Peor
79,79,0.008028,79,Peor
817,817,1.45635,817,Peor
720,720,1.03753,720,Peor
130,130,0.02514,130,Peor
778,778,1.27397,778,Peor
21,21,0.000694,21,Peor
157,157,0.032021,157,Peor
846,846,1.59422,846,Peor
862,862,1.64761,862,Peor
850,850,1.59711,850,Peor
701,701,0.982012,701,Peor
314,314,0.135658,314,Peor
683,683,0.923902,683,Peor
871,871,1.69413,871,Peor
857,857,1.65359,857,Peor
111,111,0.015823,111,Peor
605,605,0.666201,605,Peor
435,435,0.287365,435,Peor
768,768,1.22687,768,Peor
645,645,0.78348,645,Peor
124,124,0.020413,124,Peor
677,677,0.901735,677,Peor
622,622,0.721308,622,Peor
257,257,0.087677,257,Peor
156,156,0.031232,156,Peor
817,817,1.44441,817,Peor
204,204,0.066732,204,Peor
540,540,0.50263,540,Peor
74,74,0.007008,74,Peor
346,346,0.169523,346,Peor
475,475,0.361105,475,Peor
152,152,0.029658,152,Peor
514,514,0.442423,514,Peor
195,195,0.049254,195,Peor
281,281,0.105036,281,Peor
291,291,0.113642,291,Peor
215,215,0.060109,215,Peor
789,789,1.34427,789,Peor
488,488,0.389097,488,Peor
428,428,0.27821,428,Peor
639,639,0.774516,639,Peor
540,540,0.497956,540,Peor
742,742,1.13221,742,Peor
321,321,0.140208,321,Peor
411,411,0.250984,411,Peor
950,950,2.16423,950,Peor
783,783,1.29325,783,Peor
367,367,0.190244,367,Peor
736,736,1.12272,736,Peor
902,902,1.88804,902,Peor
363,363,0.184584,363,Peor
860,860,1.64704,860,Peor
578,578,0.596255,578,Peor
984,984,2.36885,984,Peor
116,116,0.017251,116,Peor
86,86,0.009472,86,Peor
153,153,0.030061,153,Peor
319,319,0.137357,319,Peor
625,625,0.720536,625,Peor
226,226,0.06691,226,Peor
16,16,0.00038,16,Peor
99,99,0.012507,99,Peor
377,377,0.20106,377,Peor
529,529,0.471376,529,Peor
645,645,0.792736,645,Peor
9,9,0.000207,9,Peor
172,172,0.040794,172,Peor
212,212,0.058598,212,Peor
797,797,1.3429,797,Peor
659,659,0.836644,659,Peor
991,991,2.41588,991,Peor
787,787,1.30946,787,Peor
551,551,0.523385,551,Peor
732,732,1.10417,732,Peor
107,107,0.018621,107,Peor
961,961,2.23451,961,Peor
34,34,0.002121,34,Peor
242,242,0.07752,242,Peor
679,679,0.902817,679,Peor
769,769,1.27226,769,Peor
143,143,0.02847,143,Peor
41,41,0.003042,41,Peor
980,980,2.41062,980,Peor
73,73,0.008179,73,Peor
25,25,0.00092,25,Peor
95,95,0.0159,95,Peor
158,158,0.037628,158,Peor
529,529,0.520264,529,Peor
766,766,1.27471,766,Peor
782,782,1.30547,782,Peor
754,754,1.20877,754,Peor
133,133,0.022527,133,Peor
232,232,0.072561,232,Peor
482,482,0.383294,482,Peor
14,14,0.000302,14,Peor
877,877,1.74276,877,Peor
490,490,0.396596,490,Peor
537,537,0.503,537,Peor
440,440,0.303661,440,Peor
286,286,0.112088,286,Peor
547,547,0.530596,547,Peor
430,430,0.289412,430,Peor
73,73,0.009304,73,Peor
97,97,0.017218,97,Peor
514,514,0.439171,514,Peor
531,531,0.477067,531,Peor
409,409,0.247576,409,Peor
899,899,1.90318,899,Peor
124,124,0.02171,124,Peor
87,87,0.011884,87,Peor
19,19,0.000529,19,Peor
267,267,0.096085,267,Peor
480,480,0.368665,480,Peor
999,999,2.43024,999,Peor
339,339,0.163335,339,Peor
856,856,1.64765,856,Peor
445,445,0.3032,445,Peor
848,848,1.60301,848,Peor
384,384,0.212811,384,Peor
210,210,0.05879,210,Peor
629,629,0.751555,629,Peor
137,137,0.026104,137,Peor
695,695,0.973932,695,Peor
860,860,1.69653,860,Peor
618,618,0.732746,618,Peor
708,708,1.0427,708,Peor
88,88,0.010517,88,Peor
459,459,0.341,459,Peor
596,596,0.660185,596,Peor
527,527,0.481511,527,Peor
96,96,0.01229,96,Peor
142,142,0.027105,142,Peor
309,309,0.134055,309,Peor
520,520,0.470533,520,Peor
591,591,0.65037,591,Peor
822,822,1.52367,822,Peor
403,403,0.246472,403,Peor
999,999,2.48987,999,Peor
720,720,1.09013,720,Peor
526,526,0.499154,526,Peor
438,438,0.297916,438,Peor
738,738,1.14156,738,Peor
792,792,1.39207,792,Peor
917,917,2.03044,917,Peor
88,88,0.010284,88,Peor
482,482,0.388506,482,Peor
772,772,1.27261,772,Peor
533,533,0.506344,533,Peor
329,329,0.149766,329,Peor
155,155,0.031008,155,Peor
742,742,1.14723,742,Peor
309,309,0.129791,309,Peor
643,643,0.779313,643,Peor
788,788,1.32219,788,Peor
169,169,0.036793,169,Peor
612,612,0.688243,612,Peor
847,847,1.60854,847,Peor
608,608,0.677364,608,Peor
70,70,0.008587,70,Peor
442,442,0.300125,442,Peor
135,135,0.023341,135,Peor
517,517,0.447502,517,Peor
936,936,2.11234,936,Peor
443,443,0.308396,443,Peor
37,37,0.001864,37,Peor
526,526,0.480114,526,Peor
616,616,0.715104,616,Peor
439,439,0.303754,439,Peor
876,876,1.80185,876,Peor
335,335,0.15959,335,Peor
964,964,2.30219,964,Peor
313,313,0.139074,313,Peor
424,424,0.279002,424,Peor
108,108,0.019422,108,Peor
229,229,0.07387,229,Peor
512,512,0.447253,512,Peor
941,941,2.13591,941,Peor
352,352,0.174433,352,Peor
44,44,0.002476,44,Peor
270,270,0.097608,270,Peor
858,858,1.69325,858,Peor
137,137,0.0241,137,Peor
578,578,0.596723,578,Peor
500,500,0.420266,500,Peor
925,925,2.06412,925,Peor
98,98,0.012388,98,Peor
463,463,0.338759,463,Peor
771,771,1.25528,771,Peor
706,706,1.00463,706,Peor
532,532,0.500283,532,Peor
565,565,0.570799,565,Peor
192,192,0.049534,192,Peor
49,49,0.004249,49,Peor
500,500,0.423812,500,Peor
986,986,2.36667,986,Peor
437,437,0.291041,437,Peor
377,377,0.202167,377,Peor
601,601,0.68344,601,Peor
875,875,1.78673,875,Peor
252,252,0.083769,252,Peor
287,287,0.10986,287,Peor
190,190,0.046933,190,Peor
565,565,0.582557,565,Peor
62,62,0.004946,62,Peor
649,649,0.903933,649,Peor
145,145,0.027998,145,Peor
573,573,0.587439,573,Peor
590,590,0.628073,590,Peor
849,849,1.59738,849,Peor
968,968,2.28927,968,Peor
211,211,0.067424,211,Peor
706,706,1.03043,706,Peor
457,457,0.332654,457,Peor
140,140,0.025198,140,Peor
558,558,0.553252,558,Peor
381,381,0.22053,381,Peor
590,590,0.629326,590,Peor
20,20,0.000565,20,Peor
503,503,0.418335,503,Peor
295,295,0.116913,295,Peor
904,904,1.86066,904,Peor
67,67,0.005787,67,Peor
838,838,1.56427,838,Peor
304,304,0.126549,304,Peor
918,918,1.97675,918,Peor
823,823,1.45905,823,Peor
740,740,1.13319,740,Peor
294,294,0.116531,294,Peor
775,775,1.27168,775,Peor
966,966,2.20807,966,Peor
898,898,1.87081,898,Peor
61,61,0.004751,61,Peor
507,507,0.423117,507,Peor
814,814,1.44699,814,Peor
